#info,log_version="1.00",software_part_number="006-B2304-19",software_version="6.00",serial_number="4JQ014566"
UTC Date (yyyy-mm-dd),UTC Time (hh:mm:ss),GPS Fix Status,GPS Sats,Latitude (WGS84 deg),Longitude (WGS84 deg),GPS Altitude (WGS84 ft),GPS HDOP,GPS VDOP,GPS Velocity E (m/s),GPS Velocity N (m/s),GPS Velocity U (m/s),GPS Ground Speed (kt),GPS Ground Track (deg true),Magnetic Heading (deg),Magnetic Variation (deg),Pressure Altitude (ft),Baro Setting (inch Hg),Baro Altitude (ft),Vertical Speed (fpm),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Turn Rate (deg/sec),Slip/Skid,Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Track (deg),Selected Altitude (ft),Selected Vertical Speed (fpm),Selected Airspeed (kt),Active Nav Source,Nav Course (deg),Nav Frequency (MHz),Horizontal Deviation,Vertical Deviation,VNAV Deviation,VNAV Flight Path Angle (deg),VNAV Target Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),Attitude Status,Internal Temperature (deg C),Battery Status,Battery Charge (%)
UTC Date,UTC Time,GPS Fix Status,GPS Sats,Latitude,Longitude,AltGPS,GPS HDOP,GPS VDOP,GPS Velocity E (m/s),GPS Velocity N (m/s),GPS Velocity U (m/s),GndSpd,TRK,HDG,MagVar,AltMSL,Baro Setting (inch Hg),AltB,VSpd,IAS,TAS,Pitch,Roll,Turn Rate,Slip/Skid,Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Track (deg),Selected Altitude (ft),Selected Vertical Speed (fpm),Selected Airspeed (kt),Active Nav Source,Nav Course (deg),Nav Frequency (MHz),Horizontal Deviation,Vertical Deviation,VNAV Deviation,VNAV Flight Path Angle (deg),VNAV Target Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),Attitude Status,Internal Temperature (deg C),Battery Status,Battery Charge (%)
2019-05-09,16:32:06,3DDiff (nav),12,+44.7844124,-89.6046906,2946,1.1,1.1,+55.2,+16.3,+7.0,112.5,73,64.8,0.0,3373,29.65,3121,+1314,107.3,,+8.38,+-2.31,+-1.13,+0.01,+0.013,+1.009,320,,4000,,,GPS,75,,+0.01,,,,,,,680017FF N100 N82,31,00000004,100
2019-05-09,16:32:07,3DDiff (nav),12,+44.7845688,-89.6040115,2969,1.1,1.1,+54.1,+16.5,+7.1,110.6,73,64.7,0.0,3396,29.65,3144,+1348,105.5,,+8.75,+-2.59,+-0.29,+0.03,+-0.008,+1.063,320,,4000,,,GPS,75,,+0.01,,,,,,,680017FF N100 N81,31,00000004,100
2019-05-09,16:32:08,3DDiff (nav),12,+44.7847137,-89.6033401,2992,1.1,1.1,+53.1,+16.7,+7.0,108.8,72,64.6,0.0,3419,29.65,3167,+1390,103.7,,+8.90,+-0.04,+-0.52,+0.03,+-0.004,+0.993,320,,4000,,,GPS,75,,+0.02,,,,,,,680017FF N100 N81,31,00000004,100
2019-05-09,16:32:09,3DDiff (nav),12,+44.7848625,-89.6026840,3015,1.1,1.1,+52.2,+16.5,+7.1,107.1,72,63.8,0.0,3442,29.65,3190,+1385,101.8,,+9.10,+3.45,+-0.61,+0.06,+0.018,+0.946,320,,4000,,,GPS,75,,+0.02,,,,,,,680017FF N100 N81,31,00000004,100
2019-05-09,16:32:10,3DDiff (nav),12,+44.7850075,-89.6020355,3037,1.1,1.1,+51.5,+16.1,+6.9,105.5,73,64.9,0.0,3465,29.65,3213,+1377,99.9,,+9.33,+6.56,+0.72,+0.08,+-0.001,+0.999,320,,4000,,,GPS,75,,+0.02,,,,,,,680017FF N100 N80,31,00000004,100
2019-05-09,16:32:11,3DDiff (nav),12,+44.7851448,-89.6013870,3059,1.1,1.1,+51.0,+15.3,+6.4,104.1,74,66.4,0.0,3487,29.65,3236,+1334,98.8,,+9.67,+8.35,+1.35,+0.12,+0.026,+0.968,320,,4000,,,GPS,75,,+0.02,,,,,,,680017FF N100 N80,31,00000004,100
2019-05-09,16:32:12,3DDiff (nav),12,+44.7852707,-89.6007385,3080,1.1,1.1,+50.8,+14.0,+6.2,102.9,76,69.0,0.0,3509,29.65,3257,+1266,97.1,,+9.49,+8.36,+2.02,+0.11,+0.021,+0.963,320,,4000,,,GPS,75,,+0.02,,,,,,,680017FF N100 N79,31,00000004,100
2019-05-09,16:32:13,3DDiff (nav),12,+44.7853851,-89.6001053,3100,1.1,1.1,+50.7,+12.5,+5.9,101.8,77,70.3,0.0,3529,29.65,3277,+1240,95.3,,+9.87,+7.02,+1.19,+0.10,+0.011,+0.963,320,,4000,,,GPS,75,,+0.02,,,,,,,680017FF N100 N79,31,00000004,100
2019-05-09,16:32:14,3DDiff (nav),12,+44.7854843,-89.5994644,3119,1.1,1.1,+50.5,+11.0,+5.7,100.8,78,71.8,0.0,3549,29.65,3297,+1179,93.9,,+9.35,+7.24,+1.29,+0.12,+0.028,+0.921,320,,4000,,,GPS,75,,+0.02,,,,,,,680017FF N99 N78,31,00000004,100
2019-05-09,16:32:15,3DDiff (nav),12,+44.7855721,-89.5988235,3138,1.1,1.1,+50.3,+9.8,+5.2,100.0,79,73.4,0.0,3568,29.65,3316,+1099,92.4,,+9.23,+4.08,+1.43,+0.11,+-0.001,+0.986,320,,4000,,,GPS,75,,+0.01,,,,,,,680017FF N98 N78,31,00000004,100
2019-05-09,16:32:16,3DDiff (nav),12,+44.7856522,-89.5982056,3156,1.1,1.1,+50.1,+8.9,+4.8,99.2,80,74.1,0.0,3585,29.65,3333,+1044,91.4,,+8.74,+4.88,+0.50,+0.11,+0.044,+0.924,320,,4000,,,GPS,75,,+0.01,,,,,,,680017FF N98 N77,31,00000004,100
2019-05-09,16:32:17,3DDiff (nav),12,+44.7857246,-89.5975647,3172,1.1,1.1,+49.9,+8.0,+4.4,98.5,81,75.7,0.0,3601,29.65,3349,+948,91.1,,+7.80,+0.25,+1.71,+0.12,+-0.010,+0.939,320,,4000,,,GPS,75,,+0.01,,,,,,,680017FF N97 N76,31,00000004,100
2019-05-09,16:32:18,3DDiff (nav),12,+44.7857933,-89.5969391,3187,1.1,1.1,+49.7,+7.7,+3.9,98.0,82,76.9,0.0,3615,29.65,3363,+830,90.6,,+7.16,+0.44,+0.42,+0.10,+0.003,+0.960,320,,4000,,,GPS,75,,+0.00,,,,,,,680017FF N96 N76,31,00000004,100
2019-05-09,16:32:19,3DDiff (nav),12,+44.7858582,-89.5963135,3199,1.1,1.1,+49.7,+7.3,+3.3,97.7,81,76.0,0.0,3628,29.65,3376,+741,90.1,,+7.04,+-2.77,+-0.51,+0.09,+0.011,+1.014,320,,4000,,,GPS,75,,+0.00,,,,,,,680017FF N96 N75,31,00000004,100
2019-05-09,16:32:20,3DDiff (nav),12,+44.7859230,-89.5956802,3210,1.1,1.1,+49.6,+7.4,+2.9,97.5,81,75.5,0.0,3639,29.65,3387,+660,89.9,,+6.60,+-4.77,+-0.71,+0.08,+0.005,+0.958,320,,4000,,,GPS,75,,+0.00,,,,,,,680017FF N99 N78,31,00000004,100
2019-05-09,16:32:21,3DDiff (nav),12,+44.7860031,-89.5950623,3219,1.1,1.1,+49.3,+8.0,+2.8,97.3,80,74.6,0.0,3649,29.65,3397,+635,89.8,,+5.73,+-7.48,+-1.12,+0.07,+0.007,+0.933,320,,4000,,,GPS,75,,-0.00,,,,,,,680017FF N100 N82,31,00000004,100
2019-05-09,16:32:22,3DDiff (nav),12,+44.7860756,-89.5944366,3227,1.1,1.1,+49.1,+8.8,+2.3,97.0,78,72.5,0.0,3659,29.65,3407,+556,90.1,,+5.15,+-11.01,+-2.27,+0.04,+0.002,+0.976,320,,4000,,,GPS,75,,-0.01,,,,,,,680017FF N100 N85,31,00000004,100
2019-05-09,16:32:23,3DDiff (nav),12,+44.7861671,-89.5938187,3234,1.1,1.1,+48.9,+10.0,+1.8,97.0,76,69.5,0.0,3667,29.65,3415,+460,91.0,,+4.37,+-12.97,+-2.91,+0.03,+0.004,+0.961,320,,4000,,,GPS,75,,-0.01,,,,,,,680017FF N100 N88,31,00000004,100
2019-05-09,16:32:24,3DDiff (nav),12,+44.7862740,-89.5932083,3240,1.1,1.1,+48.4,+11.9,+1.4,96.9,75,66.9,0.0,3673,29.65,3421,+376,91.7,,+3.64,+-11.71,+-2.34,+0.05,+0.000,+0.944,320,,4000,,,GPS,75,,-0.01,,,,,,,680017FF N100 N91,31,00000004,100
2019-05-09,16:32:25,3DDiff (nav),12,+44.7863998,-89.5926132,3244,1.1,1.1,+47.9,+14.0,+0.9,96.9,73,65.0,0.0,3678,29.65,3426,+267,92.5,,+2.75,+-10.98,+-2.25,+0.05,+0.008,+0.940,320,,4000,,,GPS,75,,-0.00,,,,,,,680017FF N99 N94,31,00000004,100
2019-05-09,16:32:26,3DDiff (nav),12,+44.7865448,-89.5920105,3246,1.1,1.1,+47.5,+15.9,+0.1,97.2,70,62.2,0.0,3681,29.65,3429,+192,94.1,,+2.31,+-11.56,+-2.76,+0.06,+0.008,+1.001,320,,4000,,,GPS,75,,-0.00,,,,,,,680017FF N99 N98,31,00000004,100
2019-05-09,16:32:27,3DDiff (nav),12,+44.7867012,-89.5914154,3248,1.1,1.1,+47.4,+17.9,-0.3,98.1,68,59.4,0.0,3682,29.65,3431,+89,96.1,,+1.83,+-9.73,+-2.51,+0.08,+0.011,+0.964,320,,4000,,,GPS,75,,-0.00,,,,,,,680017FF N98 N100,31,00000004,100
2019-05-09,16:32:28,3DDiff (nav),12,+44.7868843,-89.5908127,3248,1.1,1.1,+47.3,+20.2,-0.4,99.4,67,58.2,0.0,3683,29.65,3431,+-15,97.9,,+0.92,+-5.02,+-1.59,+0.08,+0.007,+0.990,320,,4000,,,GPS,75,,+0.00,,,,,,,680017FF N97 N100,31,00000004,100
2019-05-09,16:32:29,3DDiff (nav),12,+44.7870827,-89.5902100,3246,1.1,1.1,+47.4,+22.1,-1.2,101.0,65,56.9,0.0,3681,29.65,3429,+-108,99.8,,+1.74,+0.42,+-1.21,+0.11,+0.018,+1.056,320,,4000,,,GPS,75,,+0.01,,,,,,,680017FF N97 N100,31,00000004,100
2019-05-09,16:32:30,3DDiff (nav),12,+44.7872963,-89.5896149,3243,1.1,1.1,+47.8,+23.3,-1.1,102.8,65,57.5,0.0,3678,29.65,3426,+-137,101.5,,+2.21,+5.23,+0.41,+0.13,+0.011,+1.053,320,,4000,,,GPS,75,,+0.02,,,,,,,680017FF N96 N100,31,00000004,100
2019-05-09,16:32:31,3DDiff (nav),12,+44.7875061,-89.5889969,3240,1.1,1.1,+48.6,+23.9,-0.5,104.6,65,58.8,0.0,3676,29.65,3424,+-107,103.0,,+2.56,+10.69,+1.11,+0.14,+0.015,+1.044,320,,4000,,,GPS,75,,+0.02,,,,,,,680017FF N95 N100,31,00000004,100
2019-05-09,16:32:32,3DDiff (nav),12,+44.7877197,-89.5883636,3239,1.1,1.1,+49.9,+23.4,-0.1,106.5,67,61.1,0.0,3675,29.65,3423,+-65,104.4,,+2.47,+14.52,+2.13,+0.15,+0.013,+0.982,320,,4000,,,GPS,75,,+0.03,,,,,,,680017FF N95 N100,31,00000004,100
2019-05-09,16:32:33,3DDiff (nav),12,+44.7879257,-89.5877151,3238,1.1,1.1,+51.4,+22.3,+0.0,108.3,69,64.1,0.0,3674,29.65,3423,+-42,105.6,,+2.34,+16.77,+2.71,+0.13,+0.014,+1.055,320,,4000,,,GPS,75,,+0.03,,,,,,,680017FF N94 N100,31,00000004,100
2019-05-09,16:32:34,3DDiff (nav),12,+44.7881012,-89.5870438,3237,1.1,1.1,+53.3,+20.5,-0.1,110.3,71,67.0,0.0,3674,29.65,3422,+-16,106.7,,+2.34,+16.90,+2.96,+0.11,+0.003,+1.057,320,,4000,,,GPS,75,,+0.03,,,,,,,680017FF N93 N100,31,00000004,100
2019-05-09,16:32:35,3DDiff (nav),12,+44.7882690,-89.5863419,3236,1.1,1.1,+55.2,+18.3,-0.1,112.2,73,70.0,0.0,3674,29.65,3422,+-14,107.8,,+2.35,+18.57,+2.89,+0.11,+0.016,+1.040,320,,4000,,,GPS,75,,+0.04,,,,,,,680017FF N96 N100,31,00000004,100
2019-05-09,16:32:36,3DDiff (nav),12,+44.7884140,-89.5856171,3236,1.1,1.1,+57.0,+15.7,+0.0,114.2,76,73.4,0.0,3674,29.65,3422,+3,108.8,,+2.26,+17.17,+3.28,+0.10,+0.011,+1.056,320,,4000,,,GPS,75,,+0.04,,,,,,,680017FF N100 N99,31,00000004,100
2019-05-09,16:32:37,3DDiff (nav),12,+44.7885323,-89.5848770,3236,1.1,1.1,+58.7,+13.0,+0.1,116.2,79,76.3,0.0,3674,29.65,3422,+13,109.9,,+2.73,+15.50,+2.86,+0.09,+0.012,+1.121,320,,4000,,,GPS,75,,+0.03,,,,,,,680017FF N100 N99,31,00000004,100
2019-05-09,16:32:38,3DDiff (nav),12,+44.7886162,-89.5841141,3236,1.1,1.1,+60.2,+10.2,+0.4,118.0,81,78.8,0.0,3675,29.65,3423,+80,111.0,,+3.21,+10.93,+2.54,+0.08,+0.009,+1.090,320,,4000,,,GPS,75,,+0.03,,,,,,,680017FF N100 N98,31,00000004,100
2019-05-09,16:32:39,3DDiff (nav),12,+44.7886887,-89.5833511,3239,1.1,1.1,+61.3,+7.7,+1.1,119.6,83,80.4,0.0,3677,29.65,3426,+156,112.0,,+3.28,+5.46,+1.37,+0.04,+0.011,+1.053,320,,4000,,,GPS,75,,+0.02,,,,,,,680017FF N100 N98,31,00000004,100
2019-05-09,16:32:40,3DDiff (nav),12,+44.7887421,-89.5825653,3242,1.1,1.1,+62.1,+5.9,+1.6,120.8,84,80.2,0.0,3681,29.65,3429,+228,112.8,,+3.98,+0.16,+0.21,+0.05,+0.017,+1.089,320,,4000,,,GPS,75,,+0.02,,,,,,,620017FF N100 N97,31,00000004,100
2019-05-09,16:32:41,3DDiff (nav),12,+44.7887955,-89.5817795,3248,1.1,1.1,+62.5,+5.2,+2.2,121.6,84,80.5,0.0,3686,29.65,3435,+335,113.1,,+4.65,+-2.66,+0.15,+0.05,+0.003,+1.088,320,,4000,,,GPS,75,,+0.01,,,,,,,680017FF N100 N97,31,00000004,100
2019-05-09,16:32:42,3DDiff (nav),12,+44.7888412,-89.5809860,3256,1.1,1.1,+62.6,+5.3,+2.9,122.0,84,79.5,0.0,3694,29.65,3442,+476,113.1,,+5.43,+-3.12,+-0.89,+0.05,+0.019,+1.090,320,,4000,,,GPS,75,,+0.00,,,,,,,680017FF N100 N96,31,00000004,100
2019-05-09,16:32:43,3DDiff (nav),12,+44.7888870,-89.5801926,3266,1.1,1.1,+62.5,+5.7,+3.8,122.1,84,78.9,0.0,3704,29.65,3452,+599,112.9,,+5.68,+-2.82,+-0.47,+0.07,+0.021,+1.015,320,,4000,,,GPS,75,,+0.00,,,,,,,680017FF N100 N96,31,00000004,100
2019-05-09,16:32:44,3DDiff (nav),12,+44.7889481,-89.5794144,3278,1.1,1.1,+62.3,+6.4,+4.3,121.9,84,79.0,0.0,3716,29.65,3464,+752,112.2,,+6.09,+-1.82,+-0.16,+0.07,+0.012,+1.035,320,,4000,,,GPS,75,,-0.01,,,,,,,680017FF N100 N95,31,00000004,100
2019-05-09,16:32:45,3DDiff (nav),12,+44.7890091,-89.5786133,3292,1.1,1.1,+62.1,+6.8,+4.6,121.6,84,78.6,0.0,3730,29.65,3479,+840,111.6,,+6.25,+0.40,+-0.29,+0.07,+0.018,+1.013,320,,4000,,,GPS,75,,-0.01,,,,,,,680017FF N100 N94,31,00000004,100
2019-05-09,16:32:46,3DDiff (nav),12,+44.7890701,-89.5778275,3307,1.1,1.1,+61.9,+7.0,+4.9,121.2,84,78.9,0.0,3745,29.65,3493,+895,111.0,,+6.30,+1.07,+0.24,+0.09,+0.013,+0.988,320,,4000,,,GPS,75,,-0.02,,,,,,,680017FF N100 N94,31,00000004,100
2019-05-09,16:32:47,3DDiff (nav),12,+44.7891350,-89.5770493,3323,1.1,1.1,+61.8,+7.0,+4.9,120.9,84,79.5,0.0,3761,29.65,3509,+942,110.4,,+6.36,+0.47,+0.38,+0.09,+0.018,+0.990,320,,4000,,,GPS,75,,-0.02,,,,,,,680017FF N100 N93,31,00000004,100
2019-05-09,16:32:48,3DDiff (nav),12,+44.7891998,-89.5762863,3339,1.1,1.1,+61.7,+6.9,+4.8,120.7,84,79.6,0.0,3777,29.65,3525,+965,109.7,,+6.22,+0.79,+0.03,+0.08,+0.023,+0.942,320,,4000,,,GPS,75,,-0.03,,,,,,,680017FF N100 N93,31,00000004,100
2019-05-09,16:32:49,3DDiff (nav),12,+44.7892570,-89.5754929,3354,1.1,1.1,+61.6,+6.8,+4.7,120.5,84,79.5,0.0,3793,29.65,3541,+922,109.2,,+6.00,+3.09,+0.01,+0.10,+0.031,+0.966,320,,4000,,,GPS,75,,-0.03,,,,,,,680017FF N100 N92,31,00000004,100
2019-05-09,16:32:50,3DDiff (nav),12,+44.7893181,-89.5747223,3370,1.1,1.1,+61.5,+6.6,+4.4,120.4,85,81.0,0.0,3808,29.65,3556,+897,108.6,,+5.67,+4.58,+1.19,+0.10,+0.010,+0.964,320,,4000,,,GPS,75,,-0.04,,,,,,,680017FF N100 N92,31,00000004,100
2019-05-09,16:32:51,3DDiff (nav),12,+44.7893715,-89.5739441,3384,1.1,1.1,+61.6,+6.2,+4.1,120.4,85,81.6,0.0,3822,29.65,3570,+858,108.3,,+5.88,+4.80,+0.59,+0.10,+0.011,+0.997,320,,4000,,,GPS,75,,-0.04,,,,,,,680017FF N100 N91,31,00000004,100
2019-05-09,16:32:52,3DDiff (nav),12,+44.7894211,-89.5731659,3398,1.1,1.1,+61.8,+5.4,+3.9,120.5,86,82.6,0.0,3836,29.65,3584,+836,108.0,,+5.91,+4.40,+0.91,+0.10,+0.021,+0.995,320,,4000,,,GPS,75,,-0.05,,,,,,,680017FF N100 N91,31,00000004,100
2019-05-09,16:32:53,3DDiff (nav),12,+44.7894630,-89.5723724,3411,1.1,1.1,+61.9,+4.7,+4.0,120.7,86,83.2,0.0,3849,29.65,3598,+810,107.9,,+5.99,+4.34,+0.60,+0.10,+0.016,+0.998,320,,4000,,,GPS,75,,-0.05,,,,,,,680017FF N100 N90,31,00000004,100
2019-05-09,16:32:54,3DDiff (nav),12,+44.7894974,-89.5715942,3424,1.1,1.1,+62.0,+3.9,+4.0,120.8,87,84.0,0.0,3863,29.65,3611,+799,107.8,,+5.99,+1.32,+0.77,+0.10,+0.008,+0.996,320,,4000,,,GPS,75,,-0.06,,,,,,,680017FF N100 N90,31,00000004,100
2019-05-09,16:32:55,3DDiff (nav),12,+44.7895279,-89.5708160,3438,1.1,1.1,+62.1,+3.4,+4.2,120.9,87,84.2,0.0,3876,29.65,3625,+838,107.8,,+6.17,+-0.82,+-0.04,+0.06,+0.009,+1.006,320,,4000,,,GPS,75,,-0.07,,,,,,,680017FF N100 N89,31,00000004,100
2019-05-09,16:32:56,3DDiff (nav),12,+44.7895584,-89.5700378,3452,1.1,1.1,+62.1,+3.1,+4.3,121.0,86,83.4,0.0,3891,29.65,3639,+841,107.8,,+6.26,+-2.68,+-0.46,+0.08,+0.004,+1.011,320,,4000,,,GPS,75,,-0.07,,,,,,,680017FF N100 N88,31,00000004,100
2019-05-09,16:32:57,3DDiff (nav),12,+44.7895889,-89.5692444,3466,1.1,1.1,+62.1,+3.4,+4.5,120.9,86,82.9,0.0,3905,29.65,3653,+868,107.7,,+6.10,+-1.54,+-0.64,+0.08,+0.015,+0.983,320,,4000,,,GPS,75,,-0.08,,,,,,,680017FF N100 N88,31,00000004,100
2019-05-09,16:32:58,3DDiff (nav),12,+44.7896233,-89.5684509,3481,1.1,1.1,+62.0,+3.7,+4.6,120.8,86,82.5,0.0,3920,29.65,3668,+899,107.6,,+5.96,+-1.81,+-0.28,+0.10,+0.004,+0.992,320,,4000,,,GPS,75,,-0.09,,,,,,,680017FF N100 N87,31,00000004,100
2019-05-09,16:32:59,3DDiff (nav),12,+44.7896576,-89.5676727,3496,1.1,1.1,+62.0,+4.2,+4.5,120.7,86,82.3,0.0,3935,29.65,3683,+902,107.6,,+5.96,+-2.07,+-0.50,+0.09,+0.005,+1.006,320,,4000,,,GPS,75,,-0.09,,,,,,,680017FF N100 N87,31,00000004,100
2019-05-09,16:33:00,3DDiff (nav),12,+44.7896996,-89.5668945,3510,1.1,1.1,+62.0,+4.5,+4.4,120.7,85,81.6,0.0,3950,29.65,3698,+888,107.6,,+5.86,+-2.17,+-0.47,+0.11,+0.015,+0.999,320,,4000,,,GPS,75,,-0.10,,,,,,,680017FF N100 N86,31,00000004,100
2019-05-09,16:33:01,3DDiff (nav),12,+44.7897453,-89.5661163,3525,1.1,1.1,+61.9,+4.9,+4.4,120.8,85,81.5,0.0,3965,29.65,3713,+890,107.5,,+5.77,+-3.55,+-0.45,+0.09,+0.004,+0.991,320,,4000,,,GPS,75,,-0.11,,,,,,,680017FF N100 N86,31,00000004,100
2019-05-09,16:33:02,3DDiff (nav),12,+44.7897911,-89.5653152,3539,1.1,1.1,+61.9,+5.4,+4.3,120.8,84,80.7,0.0,3979,29.65,3728,+871,107.3,,+5.63,+-4.44,+-0.82,+0.09,+0.013,+0.992,320,,4000,,,GPS,75,,-0.11,,,,,,,680017FF N100 N85,31,00000004,100
2019-05-09,16:33:03,3DDiff (nav),12,+44.7898445,-89.5645447,3553,1.1,1.1,+61.9,+6.1,+4.2,120.9,84,80.1,0.0,3994,29.65,3742,+864,107.0,,+5.58,+-5.35,+-0.94,+0.09,+0.005,+0.996,320,,4000,,,GPS,75,,-0.12,,,,,,,680017FF N100 N85,31,00000004,100
2019-05-09,16:33:04,3DDiff (nav),12,+44.7899094,-89.5637665,3568,1.1,1.1,+61.9,+6.9,+4.1,121.0,83,79.2,0.0,4008,29.65,3756,+827,106.9,,+5.49,+-6.12,+-1.06,+0.09,+0.003,+0.991,320,,4000,,,GPS,75,,-0.12,,,,,,,680017FF N100 N84,31,00000004,100
2019-05-09,16:33:05,3DDiff (nav),12,+44.7899818,-89.5629883,3581,1.1,1.1,+61.8,+7.9,+4.0,121.1,82,78.2,0.0,4022,29.65,3770,+842,106.8,,+5.36,+-6.21,+-1.22,+0.08,+0.004,+0.993,320,,4000,,,GPS,75,,-0.12,,,,,,,680017FF N100 N84,31,00000004,100
2019-05-09,16:33:06,3DDiff (nav),12,+44.7900620,-89.5621948,3595,1.1,1.1,+61.8,+9.0,+3.9,121.2,81,77.0,0.0,4035,29.65,3783,+800,106.8,,+5.25,+-5.26,+-1.30,+0.08,+0.006,+0.984,320,,4000,,,GPS,75,,-0.13,,,,,,,680017FF N100 N83,31,00000004,100
2019-05-09,16:33:07,3DDiff (nav),12,+44.7901497,-89.5614319,3608,1.1,1.1,+61.7,+10.1,+3.8,121.4,80,76.1,0.0,4048,29.65,3796,+776,106.9,,+5.14,+-2.17,+-0.99,+0.11,+0.014,+0.987,320,,4000,,,GPS,75,,-0.13,,,,,,,680017FF N100 N86,31,00000004,100
2019-05-09,16:33:08,3DDiff (nav),12,+44.7902489,-89.5606461,3620,1.1,1.1,+61.7,+11.0,+3.5,121.6,80,76.0,0.0,4060,29.65,3808,+731,107.0,,+5.12,+-0.55,+-0.50,+0.11,+0.011,+0.995,320,,4000,,,GPS,75,,-0.13,,,,,,,680017FF N100 N86,31,00000004,100
2019-05-09,16:33:09,3DDiff (nav),12,+44.7903557,-89.5598679,3631,1.1,1.1,+61.7,+11.4,+3.3,121.9,80,76.0,0.0,4072,29.65,3820,+709,107.0,,+5.11,+-0.15,+-0.18,+0.12,+0.017,+0.981,320,,4000,,,GPS,75,,-0.14,,,,,,,680017FF N100 N86,31,00000004,100
2019-05-09,16:33:10,3DDiff (nav),12,+44.7904587,-89.5590820,3641,1.1,1.1,+61.9,+11.7,+3.2,122.3,80,76.3,0.0,4083,29.65,3831,+680,107.0,,+5.20,+-2.00,+-0.03,+0.10,+0.003,+1.006,320,,4000,,,GPS,75,,-0.14,,,,,,,680017FF N100 N86,31,00000004,100
2019-05-09,16:33:11,3DDiff (nav),12,+44.7905693,-89.5582962,3651,1.1,1.1,+62.0,+11.9,+3.1,122.7,79,75.8,0.0,4094,29.65,3842,+645,107.1,,+5.24,+-2.56,+-0.61,+0.07,+0.006,+0.998,320,,4000,,,GPS,75,,-0.14,,,,,,,680017FF N100 N86,31,00000004,100
2019-05-09,16:33:12,3DDiff (nav),12,+44.7906761,-89.5575104,3662,1.1,1.1,+62.1,+12.3,+3.2,123.0,78,75.1,0.0,4105,29.65,3853,+622,107.1,,+5.26,+-0.92,+-0.62,+0.10,+0.018,+0.995,320,,4000,,,GPS,75,,-0.14,,,,,,,680017FF N100 N86,31,00000004,100
2019-05-09,16:33:13,3DDiff (nav),12,+44.7907944,-89.5567169,3672,1.1,1.1,+62.2,+12.8,+3.2,123.4,78,75.3,0.0,4115,29.65,3863,+629,107.0,,+5.31,+-0.80,+-0.09,+0.09,+0.004,+1.002,320,,4000,,,GPS,75,,-0.14,,,,,,,680017FF N100 N86,31,00000004,100
2019-05-09,16:33:14,3DDiff (nav),12,+44.7909050,-89.5559387,3682,1.1,1.1,+62.3,+13.1,+3.1,123.7,78,75.3,0.0,4125,29.65,3874,+638,107.0,,+5.36,+-1.08,+-0.10,+0.08,+0.001,+1.013,320,,4000,,,GPS,75,,-0.14,,,,,,,680017FF N100 N86,31,00000004,100
2019-05-09,16:33:15,3DDiff (nav),12,+44.7910271,-89.5551453,3693,1.1,1.1,+62.4,+13.3,+3.2,124.0,78,74.7,0.0,4136,29.65,3884,+644,106.9,,+5.50,+-2.47,+-0.91,+0.08,+0.013,+1.023,320,,4000,,,GPS,75,,-0.15,,,,,,,680017FF N100 N86,31,00000004,100
2019-05-09,16:33:16,3DDiff (nav),12,+44.7911568,-89.5543518,3705,1.1,1.1,+62.5,+13.6,+3.2,124.3,77,73.6,0.0,4147,29.65,3895,+631,106.7,,+5.65,+-5.06,+-0.75,+0.10,+0.007,+1.023,320,,4000,,,GPS,75,,-0.15,,,,,,,680017FF N100 N89,31,00000004,100
2019-05-09,16:33:17,3DDiff (nav),12,+44.7912827,-89.5535660,3716,1.1,1.1,+62.5,+14.3,+3.4,124.5,77,74.1,0.0,4158,29.65,3906,+673,106.6,,+5.95,+-5.86,+0.05,+0.05,+-0.019,+1.027,320,,4000,,,GPS,75,,-0.15,,,,,,,680017FF N100 N92,31,00000004,100
2019-05-09,16:33:18,3DDiff (nav),12,+44.7914162,-89.5527802,3727,1.1,1.1,+62.3,+15.2,+3.5,124.6,76,72.7,0.0,4169,29.65,3918,+693,106.4,,+6.20,+-5.22,+-1.32,+0.01,+0.002,+1.044,320,,4000,,,GPS,75,,-0.15,,,,,,,680017FF N100 N95,31,00000004,100
2019-05-09,16:33:19,3DDiff (nav),12,+44.7915611,-89.5519943,3739,1.1,1.1,+62.2,+15.9,+3.7,124.7,75,71.5,0.0,4181,29.65,3929,+712,106.3,,+6.37,+-2.33,+-0.95,+0.02,+0.008,+1.030,320,,4000,,,GPS,75,,-0.15,,,,,,,680017FF N100 N98,31,00000004,100
2019-05-09,16:33:20,3DDiff (nav),12,+44.7917099,-89.5512085,3751,1.1,1.1,+61.9,+16.7,+3.9,124.7,75,71.3,0.0,4193,29.65,3942,+737,106.2,,+6.53,+0.83,+-0.34,+0.02,+0.003,+1.026,320,,4000,,,GPS,75,,-0.15,,,,,,,680017FF N100 N100,31,00000004,100
